Date,Price,Open,High,Low,Vol.,Change %
2021-05-19,10806.23,10780.9,10862.98,10780.9,145930000.0,0.0023
2021-05-18,10780.9,10674.67,10780.9,10669.21,168600000.0,0.01
2021-05-17,10674.67,10767.84,10790.79,10673.67,133960000.00000001,-0.0087
2021-05-11,10767.84,10686.03,10771.56,10686.03,90730000.0,0.0077
2021-05-10,10686.03,10643.63,10687.71,10632.01,69700000.0,0.004
2021-05-09,10643.63,10588.09,10658.87,10588.09,64650000.00000001,0.0052
2021-05-06,10588.09,10512.84,10588.86,10512.84,108210000.0,0.0072
2021-05-05,10512.84,10465.59,10515.71,10418.41,112070000.0,0.0045000000000000005
2021-05-04,10465.59,10475.26,10475.26,10431.03,61340000.0,-0.0009
2021-04-28,10475.26,10591.42,10594.36,10475.26,70090000.0,-0.011000000000000001
2021-04-27,10591.42,10525.84,10598.85,10525.84,118640000.0,0.0062
2021-04-26,10525.84,10604.28,10604.28,10507.48,99180000.0,-0.0074
2021-04-25,10604.28,10600.07,10621.55,10600.07,105550000.0,0.0004
2021-04-22,10600.07,10642.49,10642.59,10560.19,154730000.0,-0.004
2021-04-21,10642.49,10620.05,10711.41,10616.77,108390000.0,0.0021
2021-04-20,10620.05,10441.0,10620.05,10441.0,149630000.0,0.0171
2021-04-19,10441.0,10358.26,10441.0,10351.12,75240000.0,0.008
2021-04-18,10358.26,10143.21,10360.94,10143.21,49640000.0,0.0212
2021-04-14,10115.51,10305.81,10322.39,10114.7,183050000.0,-0.018500000000000003
2021-04-13,10305.81,10450.09,10460.55,10305.81,154150000.0,-0.0138
2021-04-12,10450.09,10393.13,10503.14,10393.1,192890000.0,0.0055000000000000005
2021-04-11,10393.13,10303.55,10393.13,10291.39,164290000.0,0.0087
2021-04-08,10303.55,10227.67,10311.97,10227.48,103090000.0,0.0074
2021-04-07,10227.67,10263.22,10263.22,10209.36,102590000.0,-0.0034999999999999996
2021-04-06,10263.22,10256.92,10291.61,10222.0,115370000.0,0.0006
2021-04-05,10256.92,10417.15,10417.15,10149.24,160780000.0,-0.0154
2021-04-04,10417.15,10564.88,10586.63,10417.15,100270000.0,-0.013999999999999999
2021-04-01,10564.88,10568.37,10601.65,10543.79,122790000.0,-0.0003
2021-03-31,10568.37,10739.69,10740.48,10565.63,258269999.99999997,-0.016
2021-03-30,10739.69,10738.42,10785.61,10717.57,218470000.0,0.0001
2021-03-29,10738.42,10867.69,10875.98,10733.2,128910000.0,-0.011899999999999999
2021-03-28,10867.69,10870.46,10935.53,10867.69,97520000.0,-0.0003
2021-03-25,10870.46,10702.18,10870.46,10691.92,100740000.0,0.015700000000000002
2021-03-24,10702.18,10471.36,10723.61,10471.36,129220000.0,0.022000000000000002
2021-03-23,10471.36,10537.22,10538.2,10316.96,211280000.0,-0.0063
2021-03-22,10537.22,10802.29,10802.29,10537.22,148180000.0,-0.0245
2021-03-21,10802.29,10918.4,10974.87,10802.29,144530000.0,-0.0106
2021-03-18,10918.4,11068.37,11068.37,10903.98,168130000.0,-0.013500000000000002
2021-03-17,11068.37,11190.8,11195.58,11068.37,124810000.0,-0.0109
2021-03-16,11190.8,11222.33,11223.42,11146.33,145120000.0,-0.0028000000000000004
2021-03-15,11222.33,11289.57,11333.0,11222.33,196170000.0,-0.006
2021-03-14,11289.57,11261.35,11344.6,11261.35,212050000.0,0.0025
2021-03-11,11261.35,11235.6,11272.99,11202.09,339510000.0,0.0023
2021-03-10,11235.6,11337.46,11337.46,11187.63,298990000.0,-0.009000000000000001
2021-03-09,11337.46,11459.51,11495.41,11337.38,133130000.0,-0.010700000000000001
2021-03-08,11459.51,11557.85,11609.76,11459.51,203840000.0,-0.0085
2021-03-07,11557.85,11333.86,11564.62,11333.86,203840000.0,0.019799999999999998
2021-03-04,11333.86,11393.25,11410.0,11298.08,148090000.0,-0.0052
2021-03-03,11393.25,11471.39,11489.25,11386.66,260100000.00000003,-0.0068000000000000005
2021-03-02,11471.39,11521.38,11533.49,11471.39,216130000.0,-0.0043
2021-03-01,11521.38,11525.02,11588.67,11519.2,177110000.0,-0.0003
2021-02-25,11617.91,11435.43,11621.57,11435.43,269030000.0,0.016
2021-02-24,11435.43,11416.74,11435.43,11288.27,176300000.0,0.0016
2021-02-23,11416.74,11549.97,11556.26,11416.74,285910000.0,-0.0115
2021-02-22,11549.97,11425.85,11551.86,11425.85,273520000.0,0.0109
2021-02-21,11425.85,11380.55,11446.05,11380.55,272090000.0,0.004
2021-02-16,11534.05,11526.77,11565.8,11514.69,77400000.0,0.0006
2021-02-15,11526.77,11506.72,11546.96,11506.72,92770000.0,0.0017000000000000001
2021-02-14,11506.72,11546.32,11592.41,11506.72,66800000.0,-0.0034000000000000002
2021-02-11,11546.32,11545.03,11584.4,11545.03,76320000.0,0.0001
2021-02-10,11545.03,11447.73,11546.12,11447.73,258170000.00000003,0.0085
2021-02-09,11447.73,11523.06,11523.06,11429.28,195460000.0,-0.006500000000000001
2021-02-07,11602.78,11598.85,11629.04,11598.85,270110000.0,0.0003
2021-02-04,11598.85,11619.14,11632.06,11596.97,139550000.0,-0.0017000000000000001
2021-02-03,11619.14,11637.55,11673.45,11618.94,163600000.0,-0.0016
2021-02-02,11637.55,11589.34,11645.72,11589.34,184860000.0,0.0042
2021-02-01,11589.34,11546.15,11623.77,11546.15,176870000.0,0.0037
2021-01-31,11546.15,11578.84,11583.76,11546.11,145840000.0,-0.0028000000000000004
2021-01-27,11578.84,11527.34,11591.25,11527.34,169060000.0,0.0045000000000000005
2021-01-26,11527.34,11509.63,11528.38,11478.59,234200000.0,0.0015
2021-01-25,11509.63,11525.25,11542.28,11507.04,255470000.0,-0.0014000000000000002
2021-01-24,11525.25,11654.58,11672.09,11525.25,171170000.0,-0.0111
2021-01-21,11654.58,11598.9,11675.69,11598.9,241280000.0,0.0048
2021-01-20,11598.9,11485.8,11604.47,11485.8,315240000.0,0.0098
2021-01-19,11485.8,11450.54,11485.8,11420.66,178230000.0,0.0031
2021-01-18,11450.54,11446.53,11503.28,11446.53,150440000.0,0.0004
2021-01-17,11446.53,11453.43,11477.74,11424.66,107970000.0,-0.0006
2021-01-14,11453.43,11388.9,11462.05,11380.86,149210000.0,0.005699999999999999
2021-01-13,11388.9,11339.75,11388.9,11328.61,280040000.0,0.0043
2021-01-12,11339.75,11278.72,11354.34,11274.91,173840000.0,0.0054
2021-01-11,11278.72,11213.48,11287.12,11213.48,141280000.0,0.0058
2021-01-10,11213.48,10952.14,11218.1,10952.14,181180000.0,0.0239
2021-01-06,10952.14,10829.96,10971.57,10829.96,139810000.0,0.0113
2021-01-05,10829.96,10813.78,10855.15,10804.94,204740000.0,0.0015
2021-01-04,10813.78,10845.03,10860.66,10813.16,145140000.0,-0.0029
2021-01-03,10845.03,10845.26,10846.56,10804.16,128360000.00000001,0.0
2020-12-31,10845.26,10867.76,10897.12,10844.48,158440000.0,-0.0021
2020-12-30,10867.76,10736.88,10869.72,10736.88,188470000.0,0.012199999999999999
2020-12-29,10736.88,10658.55,10737.44,10658.55,168550000.0,0.0073
2020-12-28,10658.55,10585.56,10674.72,10585.56,164650000.0,0.0069
2020-12-27,10585.56,10683.86,10701.7,10585.51,214370000.0,-0.0092
2020-12-24,10683.86,10677.51,10730.07,10677.51,259640000.0,0.0006
2020-12-23,10677.51,10655.91,10717.0,10655.91,171410000.0,0.002
2020-12-22,10655.91,10581.76,10655.91,10545.86,138820000.0,0.006999999999999999
2020-12-21,10581.76,10890.3,10890.96,10580.55,235290000.0,-0.028300000000000002
2020-12-20,10890.3,10844.58,10895.08,10823.33,106410000.0,0.0042
2020-12-17,10844.58,10983.03,10983.03,10843.47,130100000.0,-0.0126
2020-12-16,10983.03,11057.62,11063.83,10983.03,154800000.0,-0.0067
2020-12-15,11057.62,11047.97,11100.78,11047.97,195640000.0,0.0009
2020-12-14,11047.97,11003.77,11072.77,11003.77,175250000.0,0.004
2020-12-13,11003.77,10987.39,11003.97,10979.29,115480000.0,0.0015
2020-12-10,10987.39,11018.09,11022.18,10987.39,139080000.0,-0.0028000000000000004
2020-12-09,11018.09,11019.08,11049.64,11013.35,183760000.0,-0.0001
2020-12-08,11019.08,10995.13,11019.9,10989.26,236330000.0,0.0022
2020-12-07,10995.13,11024.84,11036.43,10995.08,247850000.0,-0.0027
2020-12-06,11024.84,11015.01,11044.38,11015.01,284840000.0,0.0009
2020-12-03,11015.01,11023.34,11027.7,10970.36,125690000.0,-0.0008
2020-12-02,11023.34,11040.78,11103.72,11023.34,219670000.0,-0.0016
2020-12-01,11040.78,10943.35,11040.95,10937.88,178180000.0,0.0089
2020-11-30,10943.35,11009.27,11017.56,10940.41,170430000.0,-0.006
2020-11-29,11009.27,10980.96,11026.28,10980.45,139910000.0,0.0026
2020-11-26,10980.96,11068.44,11085.77,10966.49,127710000.0,-0.0079
2020-11-25,11068.44,10997.35,11112.49,10997.35,238340000.0,0.006500000000000001
2020-11-24,10997.35,10885.11,10998.93,10885.11,271120000.0,0.0103
2020-11-23,10885.11,10858.26,10924.78,10858.26,226030000.0,0.0025
2020-11-22,10858.26,10898.67,10920.66,10852.72,73950000.0,-0.0037
2020-11-19,10898.67,10989.72,10989.72,10890.08,123620000.0,-0.0083
2020-11-18,10989.72,11063.98,11070.03,10989.72,121420000.0,-0.0067
2020-11-17,11063.98,10991.61,11076.74,10991.61,234760000.0,0.0066
2020-11-16,10991.61,10953.13,10994.38,10953.13,145170000.0,0.0034999999999999996
2020-11-15,10953.13,11017.28,11042.74,10953.13,124850000.0,-0.0058
2020-11-12,11017.28,10997.65,11028.41,10997.65,213680000.0,0.0018
2020-11-11,10997.65,11077.25,11077.25,10982.18,174250000.0,-0.0072
2020-11-10,11077.25,10838.66,11122.98,10838.66,206460000.0,0.022000000000000002
2020-11-09,10838.66,10680.27,10838.66,10680.27,188230000.0,0.0148
2020-11-08,10680.27,10629.29,10680.27,10613.13,50470000.0,0.0048
2020-11-05,10629.29,10556.89,10637.82,10513.58,89510000.0,0.0069
2020-11-04,10556.89,10512.16,10562.75,10512.16,75910000.0,0.0043
2020-11-03,10512.16,10429.34,10512.16,10426.93,114150000.0,0.0079
2020-11-02,10429.34,10456.33,10511.48,10426.92,181860000.0,-0.0026
2020-11-01,10456.33,10515.25,10515.25,10456.33,131340000.0,-0.005600000000000001
2020-10-28,10515.25,10559.71,10581.33,10496.13,155640000.0,-0.0042
2020-10-27,10559.71,10511.94,10559.98,10511.79,158490000.0,0.0045000000000000005
2020-10-26,10511.94,10602.98,10649.05,10500.54,90990000.0,-0.0086
2020-10-25,10602.98,10987.43,10987.43,10414.66,113940000.0,-0.035
2020-10-22,10987.43,11101.63,11101.63,10987.07,181240000.0,-0.0103
2020-10-21,11101.63,11157.62,11184.04,11101.63,148500000.0,-0.005
2020-10-20,11157.62,11171.36,11175.89,11123.17,106280000.0,-0.0012
2020-10-19,11171.36,11185.15,11199.91,11163.11,113330000.0,-0.0012
2020-10-18,11185.15,11322.71,11322.71,11185.15,92630000.0,-0.0121
2020-10-15,11322.71,11333.91,11375.85,11322.71,148340000.0,-0.001
2020-10-14,11333.91,11291.81,11334.06,11282.69,157490000.0,0.0037
2020-10-13,11291.81,11397.65,11397.65,11291.72,125520000.0,-0.009300000000000001
2020-10-12,11397.65,11360.37,11423.92,11360.37,218690000.0,0.0033
2020-10-11,11360.37,11326.98,11382.11,11326.98,254040000.0,0.0029
2020-10-07,11326.98,11146.18,11344.82,11146.18,203280000.0,0.016200000000000003
2020-10-06,11146.18,11007.69,11146.22,11007.69,167200000.0,0.0126
2020-10-05,11007.69,11071.46,11122.65,10999.9,105000000.0,-0.0058
2020-10-04,11071.46,11051.3,11083.15,11051.3,102030000.0,0.0018
2020-10-01,11051.3,10989.27,11065.23,10988.86,126540000.0,0.005600000000000001
2020-09-30,10989.27,10987.19,10999.37,10975.83,128050000.00000001,0.0002
2020-09-29,10987.19,10969.94,11000.83,10969.94,160090000.0,0.0016
2020-09-28,10969.94,10902.22,10985.76,10902.22,221890000.0,0.0062
2020-09-27,10902.22,10911.44,10993.6,10898.72,131610000.00000001,-0.0008
2020-09-24,10911.44,10979.44,10979.44,10887.88,115820000.0,-0.0062
2020-09-23,10979.44,10963.01,11062.28,10963.01,126560000.0,0.0015
2020-09-22,10963.01,10910.37,10963.01,10818.29,156210000.0,0.0048
2020-09-21,10910.37,10969.32,11025.53,10910.33,199990000.0,-0.0054
2020-09-20,10969.32,11050.89,11050.89,10949.99,85160000.0,-0.0074
2020-09-16,11088.2,11028.06,11091.4,11027.32,136480000.0,0.0055000000000000005
2020-09-15,11028.06,11034.38,11049.54,11013.17,102600000.0,-0.0006
2020-09-14,11034.38,11091.67,11119.75,11034.07,156850000.0,-0.0052
2020-09-13,11091.67,11070.84,11100.76,11049.31,120050000.0,0.0019
2020-09-10,11070.84,10929.89,11073.85,10929.89,134570000.0,0.0129
2020-09-09,10929.89,10951.29,10954.69,10873.66,168240000.0,-0.002
2020-09-08,10951.29,11136.03,11136.03,10937.29,205120000.0,-0.0166
2020-09-07,11136.03,11073.02,11190.53,11072.0,170240000.0,0.005699999999999999
2020-09-06,11073.02,11180.81,11180.81,11041.28,107370000.0,-0.0096
2020-09-03,11180.81,11214.22,11254.92,11180.12,145580000.0,-0.003
2020-09-02,11214.22,11233.94,11243.34,11183.44,195270000.0,-0.0018
2020-09-01,11233.94,11365.99,11367.01,11233.94,182660000.0,-0.0116
2020-08-31,11365.99,11434.81,11490.42,11365.99,247250000.0,-0.006
2020-08-30,11434.81,11462.45,11478.03,11419.61,190870000.0,-0.0024
2020-08-27,11462.45,11453.78,11468.18,11422.85,264890000.0,0.0008
2020-08-26,11453.78,11461.62,11493.43,11453.78,242400000.0,-0.0007000000000000001
2020-08-25,11461.62,11433.76,11476.1,11431.55,272320000.0,0.0024
2020-08-24,11433.76,11391.08,11461.65,11391.08,321000000.0,0.0037
2020-08-23,11391.08,11160.05,11391.08,11160.05,222380000.0,0.0207
2020-08-19,11160.05,11077.11,11160.16,11076.86,195160000.0,0.0075
2020-08-18,11077.11,11142.77,11142.77,11072.86,161900000.0,-0.0059
2020-08-17,11142.77,11120.26,11193.72,11100.69,222480000.0,0.002
2020-08-16,11120.26,10944.18,11131.36,10944.18,234570000.0,0.0161
2020-08-13,10944.18,10922.33,10967.8,10914.79,153730000.0,0.002
2020-08-12,10922.33,10919.47,10974.65,10919.47,230840000.0,0.0003
2020-08-10,10938.23,10962.52,11047.01,10937.98,181120000.0,-0.0022
2020-08-09,10962.52,10817.29,10964.27,10817.29,250550000.0,0.0134
2020-08-06,10817.29,10704.33,10827.28,10704.33,279300000.0,0.0106
2020-08-05,10704.33,10620.1,10705.5,10620.1,305660000.0,0.0079
2020-08-04,10620.1,10599.46,10668.9,10596.8,329560000.0,0.0019
2020-07-29,10599.46,10568.84,10599.46,10568.84,273640000.0,0.0029
2020-07-28,10568.84,10575.47,10621.9,10568.54,164190000.0,-0.0006
2020-07-27,10575.47,10524.45,10592.33,10524.45,109870000.0,0.0048
2020-07-26,10524.45,10459.92,10524.45,10459.92,128900000.0,0.0062
2020-07-22,10459.92,10558.35,10570.96,10457.75,109870000.0,-0.009300000000000001
2020-07-21,10558.35,10380.45,10593.76,10380.45,194990000.0,0.0171
2020-07-19,10281.16,10441.2,10476.02,10271.96,166110000.0,-0.015300000000000001
2020-07-16,10441.2,10617.42,10617.42,10378.23,145500000.0,-0.0166
2020-07-12,11071.96,10957.02,11072.12,10957.02,198090000.0,0.0105
2020-07-09,10957.02,11127.85,11127.85,10944.58,290160000.0,-0.0154
2020-07-07,11050.2,11087.64,11104.32,11037.43,227950000.0,-0.0034000000000000002
2020-07-06,11087.64,10959.35,11100.75,10959.35,232410000.0,0.011699999999999999
2020-07-05,10959.35,10764.59,10962.3,10764.59,290770000.0,0.0181
2020-06-30,10764.59,10750.1,10821.72,10750.1,232410000.0,0.0013
2020-06-29,10750.1,10848.65,10852.46,10744.19,261620000.0,-0.0091
2020-06-28,10848.65,10890.48,10890.48,10842.68,150330000.0,-0.0038
2020-06-25,10890.48,11039.54,11088.8,10890.48,261620000.0,-0.013500000000000002
2020-06-24,11039.54,10764.82,11040.88,10764.82,261620000.0,0.0255
2020-06-23,10764.82,10742.36,10773.43,10695.4,173860000.0,0.0021
2020-06-22,10742.36,10823.91,10871.82,10742.36,166760000.0,-0.0075
2020-06-21,10823.91,10857.87,10857.87,10707.25,140390000.0,-0.0031
2020-06-18,10857.87,10905.75,10905.75,10856.26,142070000.0,-0.0044
2020-06-17,10905.75,10935.32,10941.65,10888.71,165870000.0,-0.0027
2020-06-16,10935.32,10668.42,10955.79,10668.42,183650000.0,0.025
2020-06-15,10668.42,10731.17,10731.17,10575.45,144180000.0,-0.0058
2020-06-14,10731.17,10831.92,10831.92,10703.99,134120000.0,-0.009300000000000001
2020-06-11,10831.92,10933.58,10933.58,10831.92,136890000.0,-0.009300000000000001
2020-06-10,10933.58,11063.04,11067.6,10933.58,164200000.0,-0.011699999999999999
2020-06-09,11063.04,11146.53,11146.53,11063.04,299020000.0,-0.0075
2020-06-08,11146.53,11108.62,11215.28,11086.1,236260000.0,0.0034000000000000002
2020-06-07,11108.62,10621.14,11109.81,10621.14,275600000.0,0.045899999999999996
2020-06-04,10621.14,10424.1,10621.3,10424.1,225420000.0,0.0189
2020-06-03,10424.1,10338.71,10431.35,10338.71,237010000.0,0.0083
2020-06-02,10338.71,10227.38,10344.02,10227.38,162660000.0,0.0109
2020-05-31,10220.14,10109.91,10248.99,10109.91,85030000.0,0.0109
2020-05-20,10205.4,10357.24,10358.4,10203.15,88500000.0,-0.0147
2020-05-19,10357.24,10278.93,10396.84,10278.93,86200000.0,0.0076
2020-05-18,10278.93,10357.44,10378.46,10278.93,86200000.0,-0.0076
2020-05-17,10357.44,10287.21,10366.79,10282.92,68390000.0,0.0068000000000000005
2020-05-14,10287.21,10396.28,10396.28,10286.98,117630000.0,-0.0105
2020-05-13,10396.28,10588.36,10591.03,10382.3,151300000.0,-0.0181
2020-05-12,10588.36,10296.33,10590.93,10296.33,162070000.0,0.028399999999999998
2020-05-11,10296.33,10257.75,10296.36,10161.39,153490000.0,0.0038
2020-05-10,10257.75,10176.73,10262.13,10168.23,118830000.0,0.008
2020-05-07,10176.73,10293.95,10312.7,10173.99,188680000.0,-0.011399999999999999
2020-05-06,10293.95,10188.31,10295.24,10188.31,141560000.0,0.0104
2020-05-05,10188.31,10081.96,10198.77,10081.96,134050000.00000001,0.0105
2020-05-04,10081.96,10199.85,10199.85,10069.92,159250000.0,-0.0116
2020-05-03,10199.85,10554.04,10554.04,10199.85,212340000.0,-0.0336
2020-04-30,10554.04,10545.26,10571.54,10513.71,159250000.0,0.0008
2020-04-29,10545.26,10415.12,10556.3,10415.12,238350000.0,0.0125
2020-04-28,10415.12,10376.0,10419.97,10333.88,238350000.0,0.0038
2020-04-27,10376.0,10377.24,10462.63,10325.23,268160000.00000003,-0.0001
2020-04-26,10377.24,10120.46,10378.79,10120.46,315230000.0,0.0254
2020-04-23,10120.46,9801.33,10120.46,9801.33,249120000.0,0.0326
2020-04-22,9801.33,9874.94,9887.73,9773.43,278560000.0,-0.0075
2020-04-21,9874.94,10154.64,10154.64,9874.85,247800000.0,-0.0275
2020-04-15,10342.13,10458.16,10502.88,10342.11,195990000.0,-0.0111
2020-04-14,10458.16,10353.72,10458.42,10353.72,219220000.0,0.0101
2020-04-13,10353.72,10237.47,10374.16,10237.47,190690000.0,0.011399999999999999
2020-04-12,10237.47,10321.97,10352.36,10224.78,129620000.0,-0.008199999999999999
2020-04-09,10321.97,10095.57,10382.7,10095.57,193930000.0,0.022400000000000003
2020-04-08,10095.57,9840.62,10097.65,9840.62,268910000.0,0.0259
2020-04-07,9840.62,9446.99,9840.62,9446.99,316730000.0,0.0417
2020-04-06,9446.99,9272.88,9447.08,9272.88,146390000.0,0.018799999999999997
2020-04-05,9272.88,9455.38,9455.38,9264.51,107570000.0,-0.019299999999999998
2020-04-02,9455.38,9424.89,9488.46,9399.21,129910000.0,0.0032
2020-04-01,9424.89,9593.94,9593.94,9414.23,125930000.0,-0.0176
2020-03-31,9593.94,9521.43,9623.99,9517.1,159740000.0,0.0076
2020-03-30,9521.43,9760.18,9762.26,9507.38,122510000.0,-0.0245
2020-03-25,9865.67,9770.48,9910.81,9770.48,148630000.0,0.0097
2020-03-24,9770.48,10047.44,10047.44,9770.47,194540000.0,-0.0276
2020-03-23,10047.44,9750.66,10414.65,9750.66,240650000.0,0.0304
2020-03-22,9750.66,9205.58,9824.58,9205.58,154690000.0,0.0592
2020-03-18,8756.7,9201.65,9323.59,8756.7,118920000.0,-0.0484
2020-03-17,9201.65,9428.94,9428.94,9160.64,141360000.0,-0.0241
2020-03-16,9428.94,10148.34,10148.34,9285.56,178460000.0,-0.0709
2020-03-15,10148.34,11194.12,11194.12,10148.34,152720000.0,-0.0934
2020-03-11,11194.12,11199.96,11399.21,11192.68,153670000.0,-0.0005
2020-03-10,11199.96,10983.48,11199.96,10983.48,203400000.0,0.0197
2020-03-09,10983.48,11849.39,11849.39,10913.61,200550000.0,-0.0731
2020-03-08,11849.39,12347.65,12347.65,11847.94,95850000.0,-0.0404
2020-03-05,12347.65,12182.46,12358.18,12182.46,171860000.0,0.013600000000000001
2020-03-04,12182.46,12419.52,12475.68,12181.93,97430000.0,-0.0191
2020-03-03,12419.52,12289.87,12488.97,12289.87,147540000.0,0.0105
2020-03-02,12289.87,12222.59,12458.33,12222.59,179120000.0,0.0055000000000000005
2020-03-01,12222.59,13008.94,13008.94,12210.82,121410000.0,-0.0604
2020-02-27,13008.94,13200.66,13255.64,13008.94,207490000.0,-0.014499999999999999
2020-02-26,13200.66,13328.26,13328.26,13190.14,129669999.99999999,-0.0096
2020-02-25,13328.26,13441.86,13442.48,13326.41,123620000.0,-0.0085
2020-02-24,13441.86,13688.05,13688.05,13441.28,123620000.0,-0.018000000000000002
2020-02-23,13688.05,13720.65,13763.24,13688.05,55670000.0,-0.0024
2020-02-20,13720.65,13694.99,13741.07,13693.43,111980000.0,0.0019
2020-02-19,13694.99,13636.93,13710.45,13626.41,108310000.0,0.0043
2020-02-18,13636.93,13800.25,13803.82,13636.93,88510000.0,-0.0118
2020-02-17,13800.25,13737.4,13806.12,13734.67,62040000.0,0.0046
2020-02-16,13737.4,13859.45,13859.71,13724.72,65280000.0,-0.0088
2020-02-13,13859.45,13845.16,13895.92,13844.26,69880000.0,0.001
2020-02-12,13845.16,14009.32,14009.4,13840.94,62470000.0,-0.011699999999999999
2020-02-11,14009.32,13979.36,14052.93,13979.36,60570000.0,0.0021
2020-02-10,13979.36,14108.24,14108.24,13964.45,73580000.0,-0.0091
2020-02-09,14108.24,14105.86,14137.22,14105.7,74040000.0,0.0002
2020-02-06,14105.86,13987.16,14121.54,13987.16,112780000.0,0.0085
2020-02-05,13987.16,13915.05,14000.86,13915.05,98550000.0,0.0052
2020-02-04,13915.05,13878.33,13970.67,13878.33,78890000.0,0.0026
2020-02-03,13878.33,13888.89,13906.78,13852.89,51140000.0,-0.0008
2020-02-02,13888.89,13918.84,13943.16,13888.89,166010000.0,-0.0022
2020-01-30,13918.84,13762.84,13918.84,13762.84,141140000.0,0.0113
2020-01-29,13762.84,13620.58,13764.43,13620.58,79050000.0,0.0104
2020-01-28,13620.58,13639.69,13639.69,13563.7,66569999.99999999,-0.0014000000000000002
2020-01-27,13639.69,13721.45,13748.08,13639.69,50560000.0,-0.006
2020-01-26,13721.45,13728.09,13748.29,13716.65,43380000.0,-0.0005
2020-01-23,13728.09,13752.11,13782.27,13720.3,74300000.0,-0.0017000000000000001
2020-01-22,13752.11,13639.72,13786.73,13639.72,48970000.0,0.008199999999999999
2020-01-21,13639.72,13773.73,13773.73,13631.72,59660000.0,-0.0097
2020-01-20,13773.73,13918.18,13941.65,13773.73,51010000.0,-0.0104
2020-01-19,13918.18,13824.16,13977.72,13817.52,49680000.0,0.0068000000000000005
2020-01-16,13824.16,13769.64,13824.16,13766.96,55480000.0,0.004
2020-01-15,13769.64,13756.64,13779.28,13713.63,48210000.0,0.0009
2020-01-14,13756.64,13698.64,13763.83,13698.09,77740000.0,0.0042
2020-01-13,13698.64,13802.57,13834.09,13698.64,98240000.0,-0.0075
2020-01-12,13802.57,13729.81,13802.99,13726.32,60240000.0,0.0053
2020-01-09,13729.81,13542.48,13736.07,13542.37,82080000.0,0.0138
2020-01-08,13542.48,13212.66,13542.48,13102.08,113250000.0,0.025
2020-01-06,13212.66,13283.66,13283.66,13005.23,103110000.0,-0.0053
2020-01-02,13899.54,13961.56,13964.95,13899.54,28400000.0,-0.0044
2019-12-31,13961.56,13937.26,14092.47,13926.98,69500000.0,0.0017000000000000001
2019-12-30,13937.26,13812.98,13952.29,13812.86,66519999.99999999,0.009000000000000001
2019-12-29,13812.98,13884.95,13893.3,13811.38,46100000.0,-0.0052
2019-12-26,13884.95,13747.68,13887.12,13746.82,45480000.0,0.01
2019-12-25,13747.68,13805.43,13846.31,13741.01,30890000.0,-0.0042
2019-12-24,13805.43,13902.43,13902.43,13794.35,38120000.0,-0.006999999999999999
2019-12-23,13902.43,13892.65,13904.67,13873.49,33210000.0,0.0007000000000000001
2019-12-19,13837.19,13793.99,13856.67,13793.99,67960000.0,0.0031
2019-12-17,13627.19,13404.42,13627.19,13404.41,95740000.0,0.0166
2019-12-16,13404.42,13433.54,13455.27,13404.24,41290000.0,-0.0022
2019-12-15,13433.54,13358.47,13433.54,13357.47,21700000.0,0.005600000000000001
2019-12-12,13358.47,13427.22,13427.22,13353.15,45940000.0,-0.0051
2019-12-11,13427.22,13509.02,13521.88,13427.22,52990000.0,-0.0060999999999999995
2019-12-10,13509.02,13442.52,13509.02,13423.59,45700000.0,0.0049
2019-12-09,13442.52,13493.69,13499.49,13436.22,25440000.0,-0.0038
2019-12-05,13622.13,13635.52,13695.89,13622.13,61540000.0,-0.001
2019-12-04,13635.52,13469.6,13635.52,13469.6,63090000.0,0.0123
2019-12-03,13469.6,13537.8,13544.28,13388.39,85510000.0,-0.005
2019-12-02,13537.8,13780.63,13791.47,13537.8,94860000.0,-0.0176
2019-12-01,13780.63,13849.46,13877.37,13780.63,41440000.0,-0.005
2019-11-28,13849.46,13759.7,13866.63,13744.6,46580000.0,0.006500000000000001
2019-11-27,13759.7,13781.96,13812.13,13759.16,34220000.0,-0.0016
2019-11-26,13781.96,13974.14,13974.81,13781.49,76590000.0,-0.0138
2019-11-25,13974.14,14050.16,14052.59,13974.14,51490000.0,-0.0054
2019-11-24,14050.16,14094.58,14094.58,14050.16,27770000.0,-0.0032
2019-11-21,14094.58,14224.38,14224.38,14094.58,70290000.0,-0.0091
2019-11-20,14224.38,14313.46,14314.24,14223.82,61800000.0,-0.0062
2019-11-19,14313.46,14378.59,14406.21,14313.46,71850000.0,-0.0045000000000000005
2019-11-18,14378.59,14556.32,14556.39,14378.59,73680000.0,-0.012199999999999999
2019-11-17,14556.32,14545.54,14572.8,14528.78,74250000.0,0.0007000000000000001
2019-11-14,14545.54,14607.69,14610.1,14507.63,84440000.0,-0.0043
2019-11-13,14607.69,14669.98,14686.71,14607.69,72140000.0,-0.0042
2019-11-12,14669.98,14769.95,14787.48,14669.98,123850000.0,-0.0068000000000000005
2019-11-11,14769.95,14795.87,14831.2,14769.95,94670000.0,-0.0018
2019-11-07,14795.87,14709.79,14797.23,14709.79,71930000.0,0.0059
2019-11-06,14709.79,14789.61,14794.75,14709.54,96350000.0,-0.0054
2019-11-05,14789.61,14625.78,14798.0,14625.78,87550000.0,0.011200000000000002
2019-11-04,14625.78,14622.75,14675.16,14604.17,77050000.0,0.0002
2019-11-03,14622.75,14558.02,14650.51,14558.02,112100000.0,0.0044
