Date,Price,Open,High,Low,Vol.,Change %
8/25/2015,"6,836.95","6,646.51","6,841.76","6,641.29",191.36M,2.75%
8/24/2015,"6,654.06","6,771.13","6,771.13","6,652.27",178.87M,-1.92%
8/23/2015,"6,784.09","7,135.04","7,135.04","6,784.09",207.90M,-5.42%
8/20/2015,"7,172.63","7,236.60","7,236.60","7,137.61",173.34M,-0.94%
8/19/2015,"7,240.77","7,402.09","7,402.09","7,228.10",173.14M,-2.13%
8/18/2015,"7,398.43","7,592.74","7,592.74","7,398.43",150.90M,-2.58%
8/17/2015,"7,594.05","7,626.92","7,626.92","7,535.97",166.95M,-0.42%
8/16/2015,"7,625.76","7,879.49","7,879.49","7,625.76",155.38M,-3.22%
8/13/2015,"7,879.82","7,913.76","7,949.96","7,879.82",117.23M,-0.41%
8/12/2015,"7,911.88","8,067.60","8,067.60","7,911.74",95.90M,-2.12%
8/11/2015,"8,083.18","8,028.03","8,105.18","8,028.03",99.49M,0.68%
8/10/2015,"8,028.69","8,011.06","8,029.56","7,997.22",99.54M,0.22%
8/9/2015,"8,011.06","8,119.09","8,121.23","8,011.06",108.70M,-1.27%
8/5/2015,"8,114.08","8,182.13","8,204.10","8,114.08",132.31M,-0.83%
8/4/2015,"8,181.95","8,103.17","8,189.75","8,103.17",140.67M,1.17%
8/3/2015,"8,087.54","8,155.86","8,155.86","8,076.59",136.16M,-0.87%
8/2/2015,"8,158.31","8,193.08","8,217.95","8,158.31",153.90M,-0.41%
7/30/2015,"8,191.53","8,120.73","8,197.61","8,120.10",193.30M,1.06%
7/29/2015,"8,105.69","7,959.63","8,106.34","7,959.63",147.89M,1.96%
7/28/2015,"7,949.89","7,888.66","7,950.25","7,886.35",156.89M,0.79%
7/27/2015,"7,887.87","7,989.19","7,989.19","7,875.58",131.78M,-1.46%
7/26/2015,"8,004.83","8,092.62","8,139.84","8,004.83",108.60M,-1.02%
7/22/2015,"8,087.24","8,048.66","8,087.41","8,020.42",116.21M,0.47%
7/21/2015,"8,049.69","8,024.29","8,076.67","8,024.29",119.23M,0.33%
7/16/2015,"8,022.91","7,906.95","8,023.30","7,905.23",155.64M,1.78%
7/15/2015,"7,882.62","7,688.80","7,882.64","7,688.80",141.24M,2.55%
7/14/2015,"7,686.91","7,587.58","7,691.10","7,587.58",75.63M,1.32%
7/13/2015,"7,587.07","7,692.72","7,692.72","7,586.69",93.25M,-1.36%
7/12/2015,"7,691.35","7,619.82","7,745.66","7,619.82",59.70M,0.97%
7/9/2015,"7,617.39","7,528.70","7,617.80","7,527.08",78.64M,0.88%
7/8/2015,"7,550.98","7,751.91","7,756.77","7,550.98",113.91M,-2.60%
7/7/2015,"7,752.94","7,869.74","7,890.56","7,752.93",88.75M,-1.50%
7/6/2015,"7,870.78","8,219.63","8,219.63","7,870.32",93.54M,-4.23%
7/5/2015,"8,218.25","8,328.41","8,391.05","8,211.26",126.96M,-1.16%
7/2/2015,"8,314.72","8,365.27","8,365.27","8,303.51",144.55M,-0.68%
6/29/2015,"8,371.53","8,522.79","8,522.79","8,369.95",146.54M,-1.65%
6/28/2015,"8,511.98","8,410.65","8,534.76","8,410.65",117.93M,1.26%
6/25/2015,"8,406.17","8,455.02","8,455.02","8,356.35",93.00M,-0.60%
6/24/2015,"8,456.82","8,445.35","8,514.04","8,445.35",65.88M,0.14%
6/23/2015,"8,444.93","8,489.41","8,489.79","8,444.16",55.19M,-0.52%
6/22/2015,"8,489.41","8,535.19","8,540.13","8,489.41",67.76M,-0.54%
6/21/2015,"8,535.19","8,576.37","8,611.42","8,535.19",37.57M,-0.48%
6/18/2015,"8,576.71","8,556.21","8,582.35","8,552.79",62.48M,0.24%
6/17/2015,"8,556.55","8,556.45","8,568.08","8,536.49",76.07M,0.01%
6/16/2015,"8,556.10","8,517.13","8,557.41","8,517.13",67.10M,0.48%
6/15/2015,"8,515.63","8,534.40","8,574.24","8,512.33",91.36M,-0.22%
6/14/2015,"8,534.13","8,626.12","8,635.15","8,533.71",62.69M,-1.07%
6/11/2015,"8,626.46","8,622.61","8,646.38","8,614.10",70.12M,-0.15%
6/10/2015,"8,639.43","8,685.07","8,751.51","8,639.43",89.36M,-0.25%
6/9/2015,"8,660.93","8,672.19","8,673.14","8,606.55",107.99M,-0.13%
6/8/2015,"8,672.33","8,733.05","8,766.90","8,672.33",100.03M,-0.65%
6/7/2015,"8,728.87","8,779.11","8,779.11","8,713.88",70.73M,-0.59%
6/4/2015,"8,780.76","8,904.15","8,904.15","8,780.73",89.79M,-1.40%
6/3/2015,"8,905.60","8,849.69","8,953.10","8,849.69",90.10M,0.66%
6/2/2015,"8,847.59","8,745.42","8,847.78","8,725.92",115.29M,1.17%
6/1/2015,"8,745.04","8,782.55","8,852.08","8,745.04",94.87M,-0.43%
5/31/2015,"8,782.55","8,911.02","8,911.02","8,773.32",98.60M,-1.45%
5/28/2015,"8,912.05","8,948.35","8,994.63","8,912.05",127.82M,-0.61%
5/27/2015,"8,966.71","8,982.88","8,998.74","8,957.50",147.80M,-0.10%
5/26/2015,"8,975.32","9,048.87","9,089.52","8,975.32",129.76M,-0.83%
5/25/2015,"9,050.76","9,125.68","9,144.25","9,050.74",143.30M,-0.78%
5/24/2015,"9,121.92","8,991.85","9,125.17","8,991.85",173.84M,1.49%
5/21/2015,"8,988.03","8,850.59","9,000.57","8,850.59",206.46M,1.83%
5/20/2015,"8,826.45","8,869.96","8,869.96","8,795.39",166.08M,-0.58%
5/19/2015,"8,877.68","8,880.47","9,039.78","8,877.68",209.63M,0.90%
5/18/2015,"8,798.17","8,272.11","8,803.36","8,272.11",147.42M,6.50%
5/17/2015,"8,260.92","8,303.03","8,341.00","8,260.92",95.71M,-0.51%
5/14/2015,"8,303.37","8,527.81","8,527.81","8,301.93",123.60M,-2.62%
5/13/2015,"8,526.43","8,672.86","8,685.45","8,526.43",109.16M,-1.71%
5/12/2015,"8,674.34","8,691.85","8,691.85","8,653.23",61.46M,-0.20%
5/11/2015,"8,691.85","8,691.31","8,761.38","8,691.31",74.17M,0.00%
5/10/2015,"8,692.00","8,741.74","8,753.37","8,690.70",57.00M,-0.58%
5/7/2015,"8,742.42","8,757.35","8,806.91","8,742.42",86.17M,-0.16%
5/6/2015,"8,756.31","8,828.85","8,859.98","8,756.31",95.22M,-0.82%
5/5/2015,"8,828.33","8,658.44","8,828.33","8,658.44",110.15M,2.04%
5/4/2015,"8,652.12","8,561.97","8,655.60","8,556.07",116.42M,1.04%
5/3/2015,"8,562.97","8,668.02","8,668.02","8,562.72",85.60M,-1.26%
4/30/2015,"8,672.29","8,496.45","8,677.71","8,496.45",144.83M,2.17%
4/29/2015,"8,488.49","8,330.17","8,488.49","8,330.03",127.29M,1.90%
4/28/2015,"8,330.52","8,493.68","8,512.49","8,317.53",109.22M,-1.92%
4/27/2015,"8,493.68","8,634.90","8,693.85","8,493.68",120.59M,-1.62%
4/26/2015,"8,633.86","8,731.56","8,731.75","8,631.21",69.18M,-1.12%
4/23/2015,"8,731.29","8,629.49","8,753.52","8,629.13",59.04M,1.18%
4/22/2015,"8,629.49","8,574.59","8,629.49","8,546.14",68.88M,0.63%
4/21/2015,"8,575.27","8,596.51","8,631.93","8,575.27",84.76M,-0.24%
4/20/2015,"8,595.78","8,758.83","8,758.83","8,589.85",80.79M,-1.93%
4/19/2015,"8,765.34","8,843.31","8,880.04","8,765.34",97.18M,-1.37%
4/16/2015,"8,886.84","8,897.38","8,897.38","8,843.29",80.60M,-0.11%
4/15/2015,"8,896.68","8,926.95","8,977.62","8,896.68",87.42M,-0.35%
4/14/2015,"8,927.53","8,898.94","8,945.33","8,898.94",77.17M,0.39%
4/9/2015,"8,892.53","8,789.25","8,892.53","8,789.25",74.64M,1.18%
4/8/2015,"8,788.90","8,686.69","8,788.90","8,555.03",140.36M,0.83%
4/7/2015,"8,716.37","8,515.50","8,718.97","8,515.50",87.42M,2.45%
4/6/2015,"8,508.24","8,607.31","8,617.93","8,449.57",128.45M,-1.16%
4/5/2015,"8,607.66","8,891.73","8,891.73","8,607.66",89.92M,-3.19%
4/2/2015,"8,891.73","9,096.90","9,112.29","8,891.59",92.13M,-2.28%
4/1/2015,"9,099.33","9,133.54","9,146.41","9,099.33",48.08M,-0.39%
3/31/2015,"9,134.78","9,091.43","9,148.52","9,079.99",69.81M,0.17%
3/30/2015,"9,118.97","9,061.60","9,118.97","9,028.58",71.89M,0.62%
3/29/2015,"9,062.99","9,065.10","9,145.87","9,062.99",52.99M,0.12%
3/26/2015,"9,052.50","9,145.92","9,145.92","8,948.75",114.85M,-1.59%
3/25/2015,"9,198.46","9,366.05","9,367.16","9,198.46",113.85M,-1.80%
3/24/2015,"9,367.54","9,381.40","9,442.90","9,367.54",73.89M,-0.07%
3/23/2015,"9,374.12","9,354.03","9,374.12","9,303.06",85.61M,0.21%
3/22/2015,"9,354.73","9,517.58","9,517.58","9,354.73",74.80M,-1.72%
3/19/2015,"9,518.28","9,483.68","9,561.93","9,483.68",112.32M,0.36%
3/18/2015,"9,484.08","9,560.63","9,560.63","9,471.35",83.28M,-0.81%
3/17/2015,"9,561.33","9,529.36","9,594.07","9,493.14",71.89M,0.34%
3/16/2015,"9,529.01","9,725.96","9,725.96","9,529.01",71.71M,-2.03%
3/15/2015,"9,726.03","9,685.30","9,820.21","9,685.30",91.81M,0.88%
3/12/2015,"9,640.77","9,575.00","9,690.97","9,575.00",65.25M,0.67%
3/11/2015,"9,576.46","9,708.05","9,708.20","9,576.14",75.92M,-1.37%
3/10/2015,"9,709.50","9,716.81","9,802.13","9,709.50",103.64M,-0.04%
3/9/2015,"9,713.61","9,640.51","9,716.98","9,626.23",84.45M,0.78%
3/8/2015,"9,638.41","9,579.98","9,655.49","9,579.78",79.91M,0.65%
3/5/2015,"9,575.98","9,462.02","9,575.98","9,462.02",78.79M,1.21%
3/4/2015,"9,461.06","9,474.57","9,477.76","9,453.89",58.90M,-0.15%
3/3/2015,"9,475.27","9,456.99","9,508.51","9,453.48",64.48M,0.20%
3/2/2015,"9,456.33","9,283.59","9,461.48","9,283.59",81.56M,1.86%
3/1/2015,"9,283.59","9,332.96","9,359.67","9,259.39",65.88M,-0.54%
2/26/2015,"9,334.01","9,469.43","9,476.04","9,333.79",94.11M,-1.43%
2/25/2015,"9,469.08","9,609.93","9,609.93","9,468.60",69.25M,-1.48%
2/24/2015,"9,611.66","9,597.67","9,636.22","9,568.12",53.54M,0.11%
2/23/2015,"9,601.14","9,511.63","9,673.20","9,511.26",165.13M,1.12%
2/22/2015,"9,494.55","9,481.54","9,508.47","9,473.10",51.06M,0.14%
2/19/2015,"9,481.20","9,538.28","9,575.94","9,481.20",93.63M,-0.59%
2/18/2015,"9,537.23","9,434.55","9,561.32","9,434.55",83.53M,1.10%
2/17/2015,"9,433.85","9,580.13","9,613.21","9,422.40",143.64M,-1.59%
2/16/2015,"9,585.92","9,773.76","9,773.76","9,585.92",95.70M,-2.08%
2/15/2015,"9,789.79","9,739.14","9,833.27","9,739.14",46.50M,0.44%
2/12/2015,"9,747.36","9,769.73","9,769.73","9,656.45",89.24M,-0.24%
2/11/2015,"9,770.78","9,900.65","9,916.95","9,770.78",111.28M,-1.31%
2/10/2015,"9,900.65","9,894.70","9,954.60","9,894.70",135.40M,0.16%
2/9/2015,"9,884.46","9,956.03","9,956.03","9,883.69",93.90M,-0.74%
2/8/2015,"9,957.93","9,965.08","10,041.67","9,957.57",75.48M,-0.08%
2/5/2015,"9,965.43","10,046.28","10,046.28","9,945.59",96.19M,-0.80%
2/4/2015,"10,045.93","9,960.63","10,066.11","9,957.28",108.85M,0.92%
2/3/2015,"9,954.34","9,835.43","9,961.67","9,835.43",152.66M,1.26%
2/2/2015,"9,830.46","9,780.11","9,860.32","9,779.91",81.41M,0.52%
2/1/2015,"9,779.76","9,869.54","9,869.54","9,779.76",85.89M,-0.64%
1/29/2015,"9,843.10","9,864.69","9,871.41","9,832.01",92.37M,-0.21%
1/28/2015,"9,863.73","9,947.12","9,947.17","9,863.73",92.37M,-0.83%
1/27/2015,"9,946.58","9,835.49","9,978.09","9,835.49",115.20M,1.14%
1/26/2015,"9,834.81","9,899.50","9,899.50","9,786.48",81.03M,-0.65%
1/22/2015,"9,898.86","9,897.87","9,975.88","9,897.87",145.11M,0.43%
1/21/2015,"9,856.30","9,808.18","9,856.30","9,771.44",181.35M,0.53%
1/20/2015,"9,804.18","9,607.29","9,825.50","9,607.29",166.11M,2.14%
1/19/2015,"9,599.10","9,531.57","9,599.36","9,457.91",85.98M,0.72%
1/18/2015,"9,530.92","9,555.99","9,573.67","9,530.92",61.40M,-0.26%
1/15/2015,"9,555.99","9,541.43","9,623.86","9,511.06",134.82M,0.12%
1/14/2015,"9,544.08","9,339.58","9,547.39","9,339.58",142.98M,2.53%
1/13/2015,"9,308.98","9,130.97","9,309.23","9,118.16",138.75M,2.19%
1/12/2015,"9,109.23","8,910.39","9,109.23","8,895.69",108.25M,2.24%
1/11/2015,"8,909.75","8,945.69","8,957.59","8,909.75",45.71M,-0.41%
1/8/2015,"8,946.34","8,819.61","8,954.29","8,819.61",82.04M,1.68%
1/6/2015,"8,798.94","8,971.93","8,971.93","8,754.87",105.19M,-2.35%
1/5/2015,"9,011.07","8,941.72","9,033.07","8,931.80",86.76M,0.77%
1/4/2015,"8,942.65","8,926.26","8,942.65","8,880.21",62.86M,0.18%
12/31/2014,"8,926.58","9,005.07","9,052.84","8,926.58",116.23M,-0.88%
12/30/2014,"9,005.75","8,983.38","9,023.18","8,976.45",144.77M,0.53%
12/29/2014,"8,958.13","8,747.11","8,958.13","8,743.12",161.40M,2.44%
12/28/2014,"8,745.16","8,740.44","8,773.14","8,725.17",89.22M,0.06%
12/25/2014,"8,740.12","8,767.09","8,780.87","8,740.12",87.34M,-0.30%
12/24/2014,"8,766.12","8,709.64","8,802.91","8,709.64",116.57M,0.64%
12/23/2014,"8,710.60","8,702.68","8,781.86","8,697.68",127.19M,0.08%
12/22/2014,"8,703.32","8,690.11","8,713.53","8,635.57",110.28M,0.15%
12/21/2014,"8,690.43","8,500.15","8,726.22","8,500.15",159.45M,3.46%
12/18/2014,"8,399.89","8,146.57","8,407.44","8,146.57",130.45M,3.39%
12/17/2014,"8,124.68","8,520.23","8,640.38","8,124.68",207.52M,-4.59%
12/16/2014,"8,515.66","8,750.39","8,750.39","8,481.62",159.86M,-3.58%
12/15/2014,"8,832.28","8,715.06","8,832.28","8,713.62",151.34M,1.34%
12/14/2014,"8,715.92","9,168.41","9,168.41","8,715.92",202.84M,-5.23%
12/11/2014,"9,196.93","9,403.58","9,403.58","9,196.93",162.77M,-2.20%
12/10/2014,"9,404.17","9,474.18","9,478.64","9,404.17",180.51M,-0.83%
12/9/2014,"9,482.62","9,571.99","9,572.47","9,482.62",189.91M,-1.00%
12/8/2014,"9,577.93","9,532.37","9,578.87","9,486.32",194.55M,0.46%
12/7/2014,"9,533.74","9,461.79","9,544.60","9,451.39",165.33M,0.79%
12/4/2014,"9,458.57","9,320.72","9,459.15","9,320.72",186.76M,1.65%
12/3/2014,"9,304.98","9,184.75","9,304.98","9,157.70",147.02M,1.28%
12/2/2014,"9,187.00","9,233.26","9,271.57","9,187.00",124.78M,-0.51%
12/1/2014,"9,233.83","9,311.78","9,316.39","9,233.83",145.76M,-0.80%
11/30/2014,"9,307.88","9,325.89","9,335.41","9,287.08",193.21M,-0.19%
11/27/2014,"9,325.95","9,235.85","9,334.24","9,230.60",164.91M,0.99%
11/26/2014,"9,234.74","9,134.95","9,234.74","9,134.95",96.50M,1.34%
11/25/2014,"9,112.69","9,157.00","9,157.00","9,051.75",141.54M,-0.48%
11/24/2014,"9,156.68","9,280.44","9,293.60","9,156.68",141.05M,-1.27%
11/23/2014,"9,274.19","9,263.46","9,300.83","9,237.00",239.14M,0.17%
11/20/2014,"9,258.18","9,229.83","9,285.24","9,229.83",148.19M,0.41%
11/19/2014,"9,220.19","9,183.53","9,223.38","9,182.77",133.30M,0.46%
11/18/2014,"9,177.81","9,122.30","9,195.23","9,121.94",104.08M,0.61%
11/17/2014,"9,122.33","9,226.20","9,226.20","9,122.33",125.68M,-1.17%
11/16/2014,"9,230.50","9,266.21","9,316.10","9,230.49",109.22M,-0.32%
11/13/2014,"9,260.18","9,345.85","9,345.85","9,220.96",147.22M,-0.91%
11/12/2014,"9,345.53","9,490.45","9,490.45","9,345.53",155.92M,-1.55%
11/11/2014,"9,493.00","9,486.48","9,577.30","9,486.48",145.77M,0.35%
11/10/2014,"9,459.60","9,373.17","9,459.60","9,373.17",140.35M,0.92%
11/9/2014,"9,373.17","9,420.84","9,439.25","9,373.17",140.92M,-0.51%
11/6/2014,"9,420.75","9,507.14","9,581.39","9,420.74",243.93M,-0.79%
11/5/2014,"9,496.00","9,497.31","9,500.10","9,387.83",263.90M,-0.36%
11/4/2014,"9,530.58","9,458.76","9,572.08","9,458.76",284.14M,0.99%
11/3/2014,"9,437.15","9,306.94","9,437.15","9,305.31",303.72M,1.40%
11/2/2014,"9,306.65","9,149.28","9,313.14","9,149.28",158.94M,2.10%
10/30/2014,"9,115.63","8,967.97","9,116.65","8,967.97",253.63M,1.83%
10/29/2014,"8,952.25","8,808.83","8,952.49","8,808.53",167.30M,2.37%
10/28/2014,"8,744.77","8,649.63","8,744.77","8,606.43",186.55M,1.11%
10/27/2014,"8,648.99","8,765.42","8,771.04","8,648.99",144.05M,-1.44%
10/26/2014,"8,775.02","8,807.38","8,835.57","8,775.02",172.23M,-0.25%
10/23/2014,"8,797.29","8,821.45","8,821.81","8,760.82",182.77M,-0.17%
10/22/2014,"8,811.88","8,635.63","8,816.57","8,635.63",113.97M,2.07%
10/21/2014,"8,633.15","8,535.74","8,633.15","8,535.74",102.93M,1.15%
10/20/2014,"8,534.89","8,522.79","8,535.14","8,470.44",130.90M,0.13%
10/19/2014,"8,523.87","8,626.10","8,754.33","8,523.87",111.81M,-0.81%
10/16/2014,"8,593.51","8,885.06","8,885.06","8,593.51",145.15M,-3.38%
10/15/2014,"8,893.97","8,877.23","8,988.95","8,877.23",86.62M,0.18%
10/14/2014,"8,878.19","9,118.28","9,118.42","8,872.45",155.11M,-2.60%
10/13/2014,"9,115.41","9,154.38","9,154.38","9,053.41",96.53M,-0.53%
10/12/2014,"9,163.81","9,538.50","9,538.50","9,163.81",132.13M,-4.06%
10/9/2014,"9,552.01","9,585.47","9,587.92","9,527.52",64.22M,-0.37%
10/8/2014,"9,587.83","9,727.18","9,770.16","9,587.83",70.54M,-1.43%
10/2/2014,"9,727.18","9,744.53","9,754.35","9,673.39",65.45M,-0.19%
10/1/2014,"9,745.49","9,804.74","9,805.53","9,740.16",42.80M,-0.67%
9/30/2014,"9,811.40","9,796.35","9,831.18","9,793.48",140.61M,0.32%
9/29/2014,"9,779.95","9,646.48","9,782.85","9,646.48",71.04M,1.84%
9/28/2014,"9,603.09","9,693.07","9,693.07","9,591.76",66.15M,-0.97%
9/25/2014,"9,697.31","9,717.38","9,749.35","9,697.31",61.53M,-0.22%
9/24/2014,"9,718.75","9,774.53","9,779.20","9,718.75",81.87M,-0.42%
9/23/2014,"9,760.08","9,728.41","9,775.66","9,714.99",68.80M,0.33%
9/22/2014,"9,728.08","9,719.22","9,764.25","9,667.53",81.64M,0.10%
9/21/2014,"9,718.57","9,749.38","9,818.98","9,718.25",85.88M,-0.11%
9/18/2014,"9,729.10","9,581.06","9,729.10","9,581.06",109.02M,1.61%
9/17/2014,"9,575.39","9,533.11","9,575.66","9,496.19",69.91M,0.43%
9/16/2014,"9,534.08","9,458.42","9,566.53","9,458.39",80.09M,0.93%
9/15/2014,"9,446.22","9,427.09","9,446.22","9,382.82",63.42M,0.20%
9/14/2014,"9,427.42","9,476.98","9,551.62","9,427.42",83.07M,-0.51%
9/11/2014,"9,475.68","9,587.03","9,587.03","9,440.20",131.73M,-1.16%
9/10/2014,"9,587.35","9,607.54","9,645.46","9,587.35",132.51M,-0.13%
9/9/2014,"9,600.12","9,703.89","9,718.00","9,600.12",143.92M,-1.06%
9/8/2014,"9,703.46","9,729.02","9,748.78","9,701.08",118.16M,-0.21%
9/7/2014,"9,723.49","9,649.46","9,741.28","9,649.46",98.27M,0.76%
9/4/2014,"9,650.43","9,628.57","9,651.78","9,601.60",107.50M,0.24%
9/3/2014,"9,627.60","9,626.37","9,666.89","9,626.37",121.41M,0.04%
9/2/2014,"9,623.63","9,451.72","9,631.66","9,451.72",152.17M,1.82%
9/1/2014,"9,452.04","9,446.18","9,453.00","9,424.59",65.33M,0.06%
8/31/2014,"9,446.83","9,457.62","9,510.88","9,446.83",78.37M,0.12%
8/28/2014,"9,435.05","9,376.61","9,435.05","9,336.52",90.51M,0.65%
8/27/2014,"9,374.36","9,371.94","9,414.89","9,365.35",85.21M,0.16%
8/26/2014,"9,359.18","9,404.36","9,404.36","9,349.46",103.96M,-0.47%
8/25/2014,"9,403.39","9,495.44","9,503.39","9,403.39",95.95M,-0.97%
8/24/2014,"9,495.30","9,372.79","9,509.87","9,372.79",91.09M,1.30%
8/21/2014,"9,373.27","9,437.49","9,437.49","9,309.34",102.82M,-0.68%
8/20/2014,"9,437.49","9,394.28","9,497.41","9,394.28",184.89M,0.45%
8/19/2014,"9,395.58","9,315.16","9,395.58","9,292.11",117.75M,0.85%
8/18/2014,"9,316.13","9,444.53","9,444.53","9,316.12",135.82M,-1.35%
8/17/2014,"9,443.81","9,393.39","9,472.81","9,393.39",99.23M,0.61%
8/14/2014,"9,386.57","9,288.24","9,386.57","9,284.94",119.54M,1.06%
8/13/2014,"9,288.24","9,289.35","9,311.35","9,267.41",158.20M,0.15%
8/12/2014,"9,274.09","9,241.02","9,310.09","9,239.81",165.52M,0.40%
8/11/2014,"9,237.10","9,116.58","9,247.49","9,116.58",120.26M,1.32%
8/10/2014,"9,117.12","9,152.95","9,157.16","9,070.79",73.70M,-0.39%
8/7/2014,"9,152.95","9,048.67","9,180.92","9,048.67",185.43M,1.16%
8/6/2014,"9,047.61","9,011.29","9,047.61","8,972.68",139.98M,0.41%
8/5/2014,"9,010.31","8,935.96","9,023.85","8,935.96",284.59M,1.04%
8/4/2014,"8,918.00","8,803.99","8,923.36","8,802.82",111.00M,1.31%
8/3/2014,"8,802.29","8,824.75","8,846.95","8,790.34",93.23M,-0.27%
7/31/2014,"8,826.28","8,762.65","8,838.17","8,762.65",100.43M,1.04%
7/27/2014,"8,735.24","8,717.25","8,757.28","8,717.25",53.27M,-0.10%
7/24/2014,"8,744.39","8,610.47","8,744.39","8,610.47",115.12M,2.12%
7/22/2014,"8,563.06","8,469.75","8,567.02","8,469.75",76.58M,1.08%
7/21/2014,"8,471.15","8,573.25","8,573.25","8,471.15",68.34M,-1.22%
7/20/2014,"8,575.40","8,638.78","8,638.78","8,575.40",58.04M,-0.72%
7/17/2014,"8,637.84","8,591.18","8,640.11","8,569.38",60.74M,0.52%
7/16/2014,"8,593.30","8,603.19","8,629.26","8,593.30",82.54M,-0.12%
7/15/2014,"8,603.98","8,509.25","8,606.18","8,509.25",113.49M,1.12%
7/14/2014,"8,508.98","8,399.46","8,508.98","8,399.46",97.60M,1.28%
7/13/2014,"8,401.16","8,458.77","8,459.64","8,401.16",75.71M,-0.66%
7/10/2014,"8,457.23","8,497.11","8,497.45","8,409.86",158.04M,-0.45%
7/9/2014,"8,495.41","8,435.45","8,542.18","8,435.45",131.25M,0.79%
7/8/2014,"8,428.73","8,313.07","8,429.66","8,313.07",133.89M,1.41%
7/7/2014,"8,311.37","8,322.17","8,331.08","8,291.53",92.94M,-0.12%
7/6/2014,"8,321.53","8,247.71","8,324.49","8,225.71",99.32M,0.76%
7/3/2014,"8,258.40","8,142.54","8,270.05","8,142.54",110.69M,1.43%
7/2/2014,"8,142.25","8,163.90","8,176.03","8,063.19",137.16M,-0.24%
6/30/2014,"8,162.20","8,073.29","8,166.89","8,073.29",89.38M,1.13%
6/29/2014,"8,070.76","8,096.82","8,098.32","8,057.49",48.75M,-0.28%
6/26/2014,"8,093.75","8,088.54","8,189.55","8,088.54",104.13M,0.15%
6/25/2014,"8,081.75","8,163.62","8,163.62","8,035.31",145.54M,-1.05%
6/24/2014,"8,167.43","8,315.85","8,318.30","8,167.43",138.90M,-1.66%
6/23/2014,"8,305.25","8,315.75","8,351.04","8,305.25",68.72M,-0.12%
6/22/2014,"8,315.53","8,340.40","8,382.52","8,280.23",90.99M,-0.30%
6/19/2014,"8,340.40","8,443.13","8,450.75","8,331.94",148.03M,-1.18%
6/18/2014,"8,439.90","8,394.94","8,456.50","8,394.94",140.22M,0.51%
6/17/2014,"8,396.82","8,526.12","8,526.12","8,395.57",220.31M,-1.47%
6/16/2014,"8,522.16","8,650.57","8,666.89","8,522.16",192.69M,-1.53%
6/15/2014,"8,654.45","8,744.37","8,748.32","8,638.72",108.20M,-1.05%
6/12/2014,"8,746.27","8,733.43","8,799.73","8,733.43",190.73M,0.43%
6/11/2014,"8,708.69","8,572.70","8,709.79","8,572.70",154.52M,1.65%
6/10/2014,"8,567.06","8,591.35","8,591.35","8,503.12",158.92M,-0.31%
6/9/2014,"8,593.80","8,542.27","8,622.21","8,542.27",253.39M,1.12%
6/5/2014,"8,498.65","8,173.90","8,499.26","8,173.90",270.20M,4.71%
6/4/2014,"8,116.19","7,958.21","8,116.19","7,925.91",265.57M,1.92%
6/3/2014,"7,963.37","8,015.23","8,114.44","7,963.37",154.10M,-0.65%
6/2/2014,"8,015.23","7,915.26","8,129.33","7,915.26",210.84M,1.53%
6/1/2014,"7,894.73","8,093.73","8,094.87","7,723.29",239.63M,-4.22%
5/29/2014,"8,242.94","8,555.14","8,627.61","8,242.94",276.04M,-3.45%
5/28/2014,"8,537.89","8,728.70","8,728.70","8,521.22",183.41M,-2.27%
5/26/2014,"8,736.28","8,764.61","8,822.87","8,736.28",321.77M,-0.30%
5/25/2014,"8,762.86","8,728.16","8,762.86","8,704.95",169.26M,0.40%
5/22/2014,"8,727.54","8,629.46","8,740.14","8,629.46",176.40M,1.17%
5/21/2014,"8,626.97","8,656.79","8,656.79","8,581.72",185.97M,-0.36%
5/20/2014,"8,658.13","8,593.49","8,702.51","8,593.49",224.28M,0.88%
5/19/2014,"8,582.75","8,532.01","8,582.75","8,482.32",202.88M,0.59%
5/18/2014,"8,532.01","8,567.56","8,592.51","8,532.01",199.65M,-0.25%
5/15/2014,"8,553.43","8,482.25","8,554.01","8,482.25",299.70M,1.02%
5/14/2014,"8,466.85","8,319.30","8,466.86","8,319.30",194.46M,1.92%
5/13/2014,"8,307.19","8,294.20","8,307.40","8,294.20",158.42M,0.77%
5/12/2014,"8,243.78","8,226.59","8,245.64","8,213.49",92.72M,0.21%
5/11/2014,"8,226.73","8,214.02","8,255.02","8,214.02",77.73M,0.19%
5/8/2014,"8,211.05","8,310.49","8,310.49","8,210.81",143.43M,-1.46%
5/7/2014,"8,333.10","8,371.60","8,398.94","8,333.10",189.24M,-0.45%
5/6/2014,"8,370.57","8,313.83","8,372.75","8,309.22",214.21M,0.78%
5/5/2014,"8,305.56","8,313.61","8,322.79","8,278.74",248.18M,-0.03%
5/4/2014,"8,308.15","8,262.59","8,332.45","8,262.59",158.26M,0.63%
4/30/2014,"8,256.14","8,153.71","8,259.44","8,153.71",164.31M,1.30%
4/29/2014,"8,150.09","8,159.97","8,171.14","8,134.33",154.95M,-0.19%
4/28/2014,"8,165.96","8,247.71","8,247.71","8,163.69",224.62M,-0.99%
4/27/2014,"8,247.47","8,288.15","8,293.84","8,247.22",138.14M,-0.57%
4/23/2014,"8,294.88","8,375.76","8,375.85","8,264.94",230.53M,0.31%
4/22/2014,"8,269.02","8,196.74","8,286.15","8,196.74",231.37M,2.04%
